batch_size,learning_rate,optimizer,lag_days,sequence_length,d_model,num_heads,ff_dim,num_layers,dropout_rate,month_embed_dim,dow_embed_dim,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
16,0.00026783525752232113,rmsprop,1,11,64,4,128,1,0.2758841154765607,8,4,2.911097696044976,1.899234693877551,-0.5229591836734694,2.8637394239228446,0.7419480128559915,0.13456632653061223,3.5293187234306385,2.3427762039660056,0.1671388101983003,3.525358885231909,0.7029541890563107,0.12181303116147309,models/regional_transformer/trial_068.h5
32,0.00012223737206484768,rmsprop,1,16,64,2,64,2,0.263895173217281,8,2,2.958661660747425,1.7735124760076775,-0.3058221369161868,2.942813559053432,0.7340719740040983,0.30134357005758156,3.7185462491270096,2.3735632183908044,0.20689655172413793,3.7127860191211144,0.673281513392021,0.25,models/regional_transformer/trial_069.h5
32,0.0001374627823596765,adam,3,18,64,2,128,2,0.20435344251667767,8,4,3.105169601695188,1.8794098781270046,-0.3425272610647851,3.0862199096498797,0.7077069082651801,0.2610647851186658,4.118546800227568,2.621387283236994,0.37283236994219654,4.101636718383044,0.6007637626398411,0.2398843930635838,models/regional_transformer/trial_070.h5
32,0.0002627017731112176,adam,3,21,128,2,64,1,0.2716045057596195,8,2,3.1683687303265464,1.768637532133676,0.056555269922879174,3.1678639353285054,0.6960779105905307,0.36182519280205655,4.2594432902501635,2.673469387755102,0.4402332361516035,4.236632134212814,0.5760991788058427,0.27988338192419826,models/regional_transformer/trial_071.h5
32,0.00015066275304052347,adam,2,18,64,4,128,1,0.27993424115182397,8,4,2.9958304357890486,1.7455128205128205,-0.20705128205128207,2.988666887861697,0.7278126312238226,0.367948717948718,3.9709930907982742,2.520231213872832,0.3063583815028902,3.9591578232309153,0.628857912585274,0.2630057803468208,models/regional_transformer/trial_072.h5
32,0.0002602296174803547,rmsprop,1,20,64,4,128,1,0.20800689110749954,8,4,2.8969914278274467,1.8755612572161642,-0.6735086593970494,2.8176134260439096,0.7455852306906345,0.18729955099422707,3.620034690826967,2.3313953488372094,-0.06976744186046512,3.619362328759991,0.692946115602594,0.19476744186046513,models/regional_transformer/trial_073.h5
32,0.00022297029643975286,rmsprop,2,27,64,2,128,2,0.2513086019464552,4,2,3.045538746105467,1.9445519019987105,-0.3339780786589297,3.027171104679243,0.7199368366025778,0.1644100580270793,4.047565850916747,2.6142433234421363,0.5489614243323442,4.010165915782341,0.6212006089856741,0.17210682492581603,models/regional_transformer/trial_074.h5
32,0.0002897647058531113,rmsprop,2,9,64,4,128,2,0.26495607367060314,4,2,2.938611335956381,2.0579987253027405,-0.9439133205863608,2.782887749628248,0.7369351306627385,0.1064372211599745,3.580070028428313,2.456338028169014,-0.37183098591549296,3.560708233815826,0.6931723462471002,0.11549295774647887,models/regional_transformer/trial_075.h5
16,0.0001245274843807942,adam,2,12,128,2,128,2,0.2709540486819588,8,4,2.9537732649339503,1.9495530012771392,-0.6315453384418902,2.8854682438264483,0.7345818323057972,0.15644955300127714,3.791063055517422,2.497159090909091,0.13920454545454544,3.7885064584125874,0.6576875966423255,0.1534090909090909,models/regional_transformer/trial_076.h5
32,0.00021080428745191902,rmsprop,2,24,64,2,64,2,0.23981599807709086,8,4,2.929348234860629,1.9118404118404118,-0.7393822393822393,2.8345008352736794,0.7404259588696712,0.1879021879021879,3.7463707928670194,2.447058823529412,-0.3058823529411765,3.7338626251920712,0.674054913333699,0.17647058823529413,models/regional_transformer/trial_077.h5
16,0.00025355632747153133,adam,2,23,64,2,64,2,0.21646570798901243,8,2,2.835466695737521,1.8495176848874597,-0.7266881028938906,2.740765547023155,0.7566932475959256,0.2090032154340836,3.6560318536571876,2.36950146627566,-0.2697947214076246,3.6460635928706178,0.6890043275491282,0.19941348973607037,models/regional_transformer/trial_078.h5
16,0.00013424012461115846,rmsprop,3,8,64,2,64,2,0.26511299774856,8,2,3.0065787225751177,1.7418738049713194,-0.03760356915232632,3.006343557650794,0.7246255043316571,0.29063097514340347,3.9943780717122013,2.4719101123595504,0.7471910112359551,3.9238707639910197,0.6170569929974576,0.2443820224719101,models/regional_transformer/trial_079.h5
